9
-2.250000000000000E-01	0.000000000000000E+00	0.02475
-2.206766880907270E-01	-4.389532245362890E-02	0.02475
-2.078728948150400E-01	-8.610377228214520E-02	0.02475
-1.870806627680730E-01	-1.250033024294100E-01	0.02475
-1.590990257669730E-01	-1.590990257669730E-01	0.02475
-1.250033024294110E-01	-1.870806627680730E-01	0.02475
-8.610377228214520E-02	-2.078728948150400E-01	0.02475
-4.389532245362890E-02	-2.206766880907270E-01	0.02475
-1.378292011772200E-17	-2.250000000000000E-01	0.02475
