code used

if (Model_Result.size() > 1)
			{
				for (size_t i = 0; i < Model_Result.size(); i++)
				{
					for (size_t j = 0; j < Model_Result[i].size(); j++)
					{
						/*for (size_t k = 0; k <  Model_Result[i][j].Arcs.size(); k++)
						{
							cout << i << ", " << j << ", " << k << " : " << Model_Result[i][j].Arcs[k].x[0].P[0] << ", " << Model_Result[i][j].Arcs[k].x[1].P[0] << endl;

						}*/
						cout << i << ", " << j << " : " << Model_Result[i][j].Arcs[0].x[0].P[0] << ", " << Model_Result[i][j].Arcs[Model_Result[i][j].Arcs.size()-1].x[1].P[0] << endl;
					}
				}
			}

fake func
minkowski_id
0, 2, 22 : 0.176864, 0.178004
0, 2, 23 : 0.178004, 0.178981
0, 3, 0 : 0.11653, 0.118354
0, 4, 0 : 0.174504, 0.1704
0, 4, 1 : 0.1704, 0.159205
0, 4, 2 : 0.159205, 0.156986
0, 4, 3 : 0.156986, 0.144445
0, 4, 4 : 0.144445, 0.144307
0, 4, 5 : 0.144307, 0.132751
0, 4, 6 : 0.132751, 0.130379
0, 4, 7 : 0.130379, 0.121596
0, 4, 8 : 0.121596, 0.116679
0, 4, 9 : 0.116679, 0.11653
0, 5, 0 : 0.202698, 0.197566
0, 5, 1 : 0.197566, 0.185735
0, 5, 2 : 0.185735, 0.185245
0, 5, 3 : 0.185245, 0.174504
0, 6, 0 : 0.264404, 0.253776
0, 6, 1 : 0.253776, 0.253351
0, 6, 2 : 0.253351, 0.242689
0, 6, 3 : 0.242689, 0.236026
0, 6, 4 : 0.236026, 0.23127
0, 6, 5 : 0.23127, 0.220243
0, 6, 6 : 0.220243, 0.218697
0, 6, 7 : 0.218697, 0.208628
0, 6, 8 : 0.208628, 0.202698
0, 7, 0 : 0.292769, 0.287931
0, 7, 1 : 0.287931, 0.278589
0, 7, 2 : 0.278589, 0.271624
0, 7, 3 : 0.271624, 0.264404
0, 8, 0 : 0.325554, 0.317043
0, 8, 1 : 0.317043, 0.314624
0, 8, 2 : 0.314624, 0.308771
0, 8, 3 : 0.308771, 0.302525
0, 8, 4 : 0.302525, 0.300789
0, 8, 5 : 0.300789, 0.292769
0, 9, 0 : 0.402429, 0.397744
0, 9, 1 : 0.397744, 0.388144
0, 9, 2 : 0.388144, 0.381439
0, 9, 3 : 0.381439, 0.378349
0, 9, 4 : 0.378349, 0.368497
0, 9, 5 : 0.368497, 0.361752
0, 9, 6 : 0.361752, 0.358391
0, 9, 7 : 0.358391, 0.352125
0, 9, 8 : 0.352125, 0.348071
0, 9, 9 : 0.348071, 0.342923
0, 9, 10 : 0.342923, 0.337102
0, 9, 11 : 0.337102, 0.334046
0, 9, 12 : 0.334046, 0.325554
0, 10, 0 : 0.407401, 0.402429
0, 11, 0 : 0.415513, 0.412974
0, 11, 1 : 0.412974, 0.407401
0, 12, 0 : 0.445437, 0.444711
0, 12, 1 : 0.444711, 0.440215
0, 12, 2 : 0.440215, 0.437216
0, 12, 3 : 0.437216, 0.436014
0, 12, 4 : 0.436014, 0.432529
0, 12, 5 : 0.432529, 0.429047
0, 12, 6 : 0.429047, 0.426168
0, 12, 7 : 0.426168, 0.426093
0, 12, 8 : 0.426093, 0.422978
0, 12, 9 : 0.422978, 0.420349
0, 12, 10 : 0.420349, 0.417441
0, 12, 11 : 0.417441, 0.415513
0, 13, 0 : 0.485001, 0.479594
0, 13, 1 : 0.479594, 0.475692
0, 13, 2 : 0.475692, 0.473913
0, 13, 3 : 0.473913, 0.468403
0, 13, 4 : 0.468403, 0.468329
0, 13, 5 : 0.468329, 0.46278
0, 13, 6 : 0.46278, 0.462506
0, 13, 7 : 0.462506, 0.45775
0, 13, 8 : 0.45775, 0.457226
0, 13, 9 : 0.457226, 0.451471
0, 13, 10 : 0.451471, 0.45048
0, 13, 11 : 0.45048, 0.445437
0, 14, 0 : 0.490996, 0.487944
0, 14, 1 : 0.487944, 0.485196
0, 14, 2 : 0.485196, 0.485001
0, 15, 0 : 0.54718, 0.543022
0, 15, 1 : 0.543022, 0.539973
0, 15, 2 : 0.539973, 0.532851
0, 15, 3 : 0.532851, 0.525674
0, 15, 4 : 0.525674, 0.521865
0, 15, 5 : 0.521865, 0.518652
0, 15, 6 : 0.518652, 0.511558
0, 15, 7 : 0.511558, 0.504688
0, 15, 8 : 0.504688, 0.504593
0, 15, 9 : 0.504593, 0.497704
0, 15, 10 : 0.497704, 0.490996
0, 16, 0 : 0.664726, 0.659473
0, 16, 1 : 0.659473, 0.659082
0, 16, 2 : 0.659082, 0.652985
0, 16, 3 : 0.652985, 0.646725
0, 16, 4 : 0.646725, 0.640047
0, 16, 5 : 0.640047, 0.63325
0, 16, 6 : 0.63325, 0.626087
0, 16, 7 : 0.626087, 0.619555
0, 16, 8 : 0.619555, 0.618838
0, 16, 9 : 0.618838, 0.61128
0, 16, 10 : 0.61128, 0.595945
0, 16, 11 : 0.595945, 0.579852
0, 16, 12 : 0.579852, 0.571752
0, 16, 13 : 0.571752, 0.567903
0, 16, 14 : 0.567903, 0.563589
0, 16, 15 : 0.563589, 0.555365
0, 16, 16 : 0.555365, 0.54718
0, 17, 0 : 0.708194, 0.7075
0, 17, 1 : 0.7075, 0.70646
0, 17, 2 : 0.70646, 0.705423
0, 17, 3 : 0.705423, 0.701974
0, 17, 4 : 0.701974, 0.699513
0, 17, 5 : 0.699513, 0.697214
0, 17, 6 : 0.697214, 0.694306
0, 17, 7 : 0.694306, 0.69109
0, 17, 8 : 0.69109, 0.687497
0, 17, 9 : 0.687497, 0.684157
0, 17, 10 : 0.684157, 0.683616
0, 17, 11 : 0.683616, 0.679364
0, 17, 12 : 0.679364, 0.67484
0, 17, 13 : 0.67484, 0.66991
0, 17, 14 : 0.66991, 0.664726
0, 18, 0 : 0.66376, 0.667812
0, 18, 1 : 0.667812, 0.670647
0, 18, 2 : 0.670647, 0.671421
0, 18, 3 : 0.671421, 0.674978
0, 18, 4 : 0.674978, 0.676803
0, 18, 5 : 0.676803, 0.678487
0, 18, 6 : 0.678487, 0.68191
0, 18, 7 : 0.68191, 0.682083
0, 18, 8 : 0.682083, 0.685429
0, 18, 9 : 0.685429, 0.686683
0, 18, 10 : 0.686683, 0.688894
0, 18, 11 : 0.688894, 0.690572
0, 18, 12 : 0.690572, 0.692495
0, 18, 13 : 0.692495, 0.693977
0, 18, 14 : 0.693977, 0.696095
0, 18, 15 : 0.696095, 0.696863
0, 18, 16 : 0.696863, 0.699409
0, 18, 17 : 0.699409, 0.69985
0, 18, 18 : 0.69985, 0.701524
0, 18, 19 : 0.701524, 0.703354
0, 18, 20 : 0.703354, 0.703459
0, 18, 21 : 0.703459, 0.704856
0, 18, 22 : 0.704856, 0.705161
0, 18, 23 : 0.705161, 0.706076
0, 18, 24 : 0.706076, 0.706645
0, 18, 25 : 0.706645, 0.707664
0, 18, 26 : 0.707664, 0.707743
0, 18, 27 : 0.707743, 0.708194
0, 19, 0 : 0.651765, 0.65398
0, 19, 1 : 0.65398, 0.660122
0, 19, 2 : 0.660122, 0.66376
0, 20, 0 : 0.617939, 0.621896
0, 20, 1 : 0.621896, 0.624306
0, 20, 2 : 0.624306, 0.62852
0, 20, 3 : 0.62852, 0.629808
0, 20, 4 : 0.629808, 0.632297
0, 20, 5 : 0.632297, 0.636984
0, 20, 6 : 0.636984, 0.641555
0, 20, 7 : 0.641555, 0.643034
0, 20, 8 : 0.643034, 0.646729
0, 20, 9 : 0.646729, 0.651765
0, 21, 0 : 0.617939, 0.61539
0, 21, 1 : 0.61539, 0.614314
0, 21, 2 : 0.614314, 0.612605
0, 21, 3 : 0.612605, 0.611431
0, 21, 4 : 0.611431, 0.610261
0, 21, 5 : 0.610261, 0.608736
0, 21, 6 : 0.608736, 0.606916
0, 21, 7 : 0.606916, 0.604962
0, 21, 8 : 0.604962, 0.604915
0, 21, 9 : 0.604915, 0.603248
0, 21, 10 : 0.603248, 0.601407
0, 21, 11 : 0.601407, 0.601133
0, 21, 12 : 0.601133, 0.599388
0, 22, 0 : 0.599388, 0.598247
0, 22, 1 : 0.598247, 0.596776
0, 22, 2 : 0.596776, 0.595742
0, 23, 0 : 0.595742, 0.595284
0, 23, 1 : 0.595284, 0.593465
0, 23, 2 : 0.593465, 0.591677
0, 23, 3 : 0.591677, 0.590713
0, 24, 0 : 0.733101, 0.721048
0, 24, 1 : 0.721048, 0.71542
0, 24, 2 : 0.71542, 0.70772
0, 24, 3 : 0.70772, 0.696945
0, 24, 4 : 0.696945, 0.67966
0, 24, 5 : 0.67966, 0.679072
0, 24, 6 : 0.679072, 0.660661
0, 24, 7 : 0.660661, 0.647823
0, 24, 8 : 0.647823, 0.643002
0, 24, 9 : 0.643002, 0.6307
0, 24, 10 : 0.6307, 0.625062
0, 24, 11 : 0.625062, 0.612623
0, 24, 12 : 0.612623, 0.607954
0, 24, 13 : 0.607954, 0.59331
0, 24, 14 : 0.59331, 0.590713
0, 25, 0 : 0.800956, 0.790722
0, 25, 1 : 0.790722, 0.779882
0, 25, 2 : 0.779882, 0.772874
0, 25, 3 : 0.772874, 0.768858
0, 25, 4 : 0.768858, 0.757302
0, 25, 5 : 0.757302, 0.745644
0, 25, 6 : 0.745644, 0.733543
0, 25, 7 : 0.733543, 0.733101
0, 26, 0 : 0.891077, 0.889731
0, 26, 1 : 0.889731, 0.888353
0, 26, 2 : 0.888353, 0.887497
0, 26, 3 : 0.887497, 0.886805
0, 26, 4 : 0.886805, 0.885204
0, 26, 5 : 0.885204, 0.883406
0, 26, 6 : 0.883406, 0.881533
0, 26, 7 : 0.881533, 0.879433
0, 26, 8 : 0.879433, 0.877229
0, 26, 9 : 0.877229, 0.876255
0, 26, 10 : 0.876255, 0.874772
0, 26, 11 : 0.874772, 0.872186
0, 26, 12 : 0.872186, 0.869302
0, 26, 13 : 0.869302, 0.866249
0, 26, 14 : 0.866249, 0.864329
0, 26, 15 : 0.864329, 0.862862
0, 26, 16 : 0.862862, 0.859278
0, 26, 17 : 0.859278, 0.857859
0, 26, 18 : 0.857859, 0.855333
0, 26, 19 : 0.855333, 0.851158
0, 26, 20 : 0.851158, 0.851066
0, 26, 21 : 0.851066, 0.846584
0, 26, 22 : 0.846584, 0.843833
0, 26, 23 : 0.843833, 0.841757
0, 26, 24 : 0.841757, 0.836514
0, 26, 25 : 0.836514, 0.836219
0, 26, 26 : 0.836219, 0.830997
0, 26, 27 : 0.830997, 0.82812
0, 26, 28 : 0.82812, 0.825055
0, 26, 29 : 0.825055, 0.819607
0, 26, 30 : 0.819607, 0.818836
0, 26, 31 : 0.818836, 0.812186
0, 26, 32 : 0.812186, 0.810469
0, 26, 33 : 0.810469, 0.805284
0, 26, 34 : 0.805284, 0.800956
0, 27, 0 : 0.893876, 0.89247
0, 27, 1 : 0.89247, 0.891077
0, 28, 0 : 0.901433, 0.900324
0, 28, 1 : 0.900324, 0.899753
0, 28, 2 : 0.899753, 0.898779
0, 28, 3 : 0.898779, 0.897971
0, 28, 4 : 0.897971, 0.89696
0, 28, 5 : 0.89696, 0.896034
0, 28, 6 : 0.896034, 0.894934
0, 28, 7 : 0.894934, 0.893876
0, 29, 0 : 0.901433, 0.902514
0, 29, 1 : 0.902514, 0.903044
0, 29, 2 : 0.903044, 0.903933
0, 29, 3 : 0.903933, 0.904637
0, 29, 4 : 0.904637, 0.905495
0, 29, 5 : 0.905495, 0.906241
0, 29, 6 : 0.906241, 0.907101
0, 29, 7 : 0.907101, 0.907875
0, 30, 0 : 0.907875, 0.909227
0, 30, 1 : 0.909227, 0.910406
0, 30, 2 : 0.910406, 0.911772
0, 30, 3 : 0.911772, 0.911963
0, 30, 4 : 0.911963, 0.912929
0, 30, 5 : 0.912929, 0.913555
0, 30, 6 : 0.913555, 0.914108
0, 30, 7 : 0.914108, 0.914675
0, 30, 8 : 0.914675, 0.915145
0, 30, 9 : 0.915145, 0.915555
0, 30, 10 : 0.915555, 0.915605
0, 30, 11 : 0.915605, 0.9158
0, 31, 0 : 0.9158, 0.916332
0, 31, 1 : 0.916332, 0.916764
0, 31, 2 : 0.916764, 0.917995
0, 32, 0 : 0.929961, 0.928841
0, 32, 1 : 0.928841, 0.926325
0, 32, 2 : 0.926325, 0.923974
0, 32, 3 : 0.923974, 0.921704
0, 32, 4 : 0.921704, 0.921285
0, 32, 5 : 0.921285, 0.917995
0, 33, 0 : 0.976072, 0.97539
0, 33, 1 : 0.97539, 0.974104
0, 33, 2 : 0.974104, 0.97333
0, 33, 3 : 0.97333, 0.969875
0, 33, 4 : 0.969875, 0.969137
0, 33, 5 : 0.969137, 0.965077
0, 33, 6 : 0.965077, 0.962878
0, 33, 7 : 0.962878, 0.962127
0, 33, 8 : 0.962127, 0.958832
0, 33, 9 : 0.958832, 0.956257
0, 33, 10 : 0.956257, 0.955139
0, 33, 11 : 0.955139, 0.95112
0, 33, 12 : 0.95112, 0.950159
0, 33, 13 : 0.950159, 0.946605
0, 33, 14 : 0.946605, 0.944528
0, 33, 15 : 0.944528, 0.941721
0, 33, 16 : 0.941721, 0.939766
0, 33, 17 : 0.939766, 0.936197
0, 33, 18 : 0.936197, 0.935475
0, 33, 19 : 0.935475, 0.932009
0, 33, 20 : 0.932009, 0.929961
0, 34, 0 : 0.96675, 0.967929
0, 34, 1 : 0.967929, 0.96983
0, 34, 2 : 0.96983, 0.971498
0, 34, 3 : 0.971498, 0.97289
0, 34, 4 : 0.97289, 0.97367
0, 34, 5 : 0.97367, 0.974041
0, 34, 6 : 0.974041, 0.975558
0, 34, 7 : 0.975558, 0.976072
0, 35, 0 : 0.943184, 0.947181
0, 35, 1 : 0.947181, 0.948595
0, 35, 2 : 0.948595, 0.950971
0, 35, 3 : 0.950971, 0.95443
0, 35, 4 : 0.95443, 0.957683
0, 35, 5 : 0.957683, 0.958202
0, 35, 6 : 0.958202, 0.960613
0, 35, 7 : 0.960613, 0.963327
0, 35, 8 : 0.963327, 0.96574
0, 35, 9 : 0.96574, 0.96675
0, 36, 0 : 0.819313, 0.824766
0, 36, 1 : 0.824766, 0.827529
0, 36, 2 : 0.827529, 0.832144
0, 36, 3 : 0.832144, 0.835874
0, 36, 4 : 0.835874, 0.845237
0, 36, 5 : 0.845237, 0.852803
0, 36, 6 : 0.852803, 0.861885
0, 36, 7 : 0.861885, 0.862906
0, 36, 8 : 0.862906, 0.869771
0, 36, 9 : 0.869771, 0.878575
0, 36, 10 : 0.878575, 0.884032
0, 36, 11 : 0.884032, 0.88643
0, 36, 12 : 0.88643, 0.894835
0, 36, 13 : 0.894835, 0.900739
0, 36, 14 : 0.900739, 0.902405
0, 36, 15 : 0.902405, 0.910309
0, 36, 16 : 0.910309, 0.9151
0, 36, 17 : 0.9151, 0.917418
0, 36, 18 : 0.917418, 0.924637
0, 36, 19 : 0.924637, 0.927622
0, 36, 20 : 0.927622, 0.931103
0, 36, 21 : 0.931103, 0.937515
0, 36, 22 : 0.937515, 0.938765
0, 36, 23 : 0.938765, 0.943184
0, 37, 0 : 0.819313, 0.812685
0, 37, 1 : 0.812685, 0.809444
0, 37, 2 : 0.809444, 0.804071
0, 37, 3 : 0.804071, 0.799898
0, 37, 4 : 0.799898, 0.794935
0, 37, 5 : 0.794935, 0.790749
0, 37, 6 : 0.790749, 0.786106
0, 37, 7 : 0.786106, 0.782792
0, 37, 8 : 0.782792, 0.782066
0, 37, 9 : 0.782066, 0.777706
0, 37, 10 : 0.777706, 0.773866
0, 37, 11 : 0.773866, 0.769833
0, 37, 12 : 0.769833, 0.768786
0, 37, 13 : 0.768786, 0.766232
0, 37, 14 : 0.766232, 0.762494
0, 37, 15 : 0.762494, 0.759208
0, 37, 16 : 0.759208, 0.759189
0, 37, 17 : 0.759189, 0.755795
0, 37, 18 : 0.755795, 0.752807
0, 38, 0 : 0.752807, 0.751869
0, 38, 1 : 0.751869, 0.747077
0, 38, 2 : 0.747077, 0.745179
0, 38, 3 : 0.745179, 0.741931
0, 38, 4 : 0.741931, 0.738669
0, 38, 5 : 0.738669, 0.737403
0, 38, 6 : 0.737403, 0.73332
0, 38, 7 : 0.73332, 0.73246
0, 38, 8 : 0.73246, 0.729849
0, 38, 9 : 0.729849, 0.726749
0, 38, 10 : 0.726749, 0.726704
0, 38, 11 : 0.726704, 0.724208
0, 38, 12 : 0.724208, 0.721967
0, 38, 13 : 0.721967, 0.721694
0, 39, 0 : 0.721694, 0.720224
0, 39, 1 : 0.720224, 0.718727
0, 39, 2 : 0.718727, 0.717642
0, 39, 3 : 0.717642, 0.717409
0, 39, 4 : 0.717409, 0.71676
0, 39, 5 : 0.71676, 0.716193
0, 39, 6 : 0.716193, 0.715787
0, 39, 7 : 0.715787, 0.715596
0, 39, 8 : 0.715596, 0.715526
0, 40, 0 : 0.715526, 0.71555
0, 40, 1 : 0.71555, 0.715634
0, 40, 2 : 0.715634, 0.715705
0, 40, 3 : 0.715705, 0.715865
0, 41, 0 : 0.716117, 0.716078
0, 41, 1 : 0.716078, 0.716012
0, 41, 2 : 0.716012, 0.715966
0, 41, 3 : 0.715966, 0.715865
0, 42, 0 : 0.716151, 0.716142
0, 42, 1 : 0.716142, 0.716117
0, 43, 0 : 0.712968, 0.713084
0, 43, 1 : 0.713084, 0.713511
0, 43, 2 : 0.713511, 0.71392
0, 43, 3 : 0.71392, 0.714587
0, 43, 4 : 0.714587, 0.714881
0, 43, 5 : 0.714881, 0.715174
0, 43, 6 : 0.715174, 0.715589
0, 43, 7 : 0.715589, 0.715909
0, 43, 8 : 0.715909, 0.716086
0, 43, 9 : 0.716086, 0.716151
0, 44, 0 : 0.667225, 0.670928
0, 44, 1 : 0.670928, 0.67438
0, 44, 2 : 0.67438, 0.67788
0, 44, 3 : 0.67788, 0.679733
0, 44, 4 : 0.679733, 0.681076
0, 44, 5 : 0.681076, 0.68431
0, 44, 6 : 0.68431, 0.687227
0, 44, 7 : 0.687227, 0.688053
0, 44, 8 : 0.688053, 0.690209
0, 44, 9 : 0.690209, 0.692854
0, 44, 10 : 0.692854, 0.693661
0, 44, 11 : 0.693661, 0.695573
0, 44, 12 : 0.695573, 0.697518
0, 44, 13 : 0.697518, 0.697954
0, 44, 14 : 0.697954, 0.700441
0, 44, 15 : 0.700441, 0.702481
0, 44, 16 : 0.702481, 0.702661
0, 44, 17 : 0.702661, 0.703844
0, 44, 18 : 0.703844, 0.704973
0, 44, 19 : 0.704973, 0.705567
0, 44, 20 : 0.705567, 0.706153
0, 44, 21 : 0.706153, 0.706745
0, 44, 22 : 0.706745, 0.707337
0, 44, 23 : 0.707337, 0.707778
0, 44, 24 : 0.707778, 0.708595
0, 44, 25 : 0.708595, 0.708687
0, 44, 26 : 0.708687, 0.709502
0, 44, 27 : 0.709502, 0.709926
0, 44, 28 : 0.709926, 0.710226
0, 44, 29 : 0.710226, 0.71091
0, 44, 30 : 0.71091, 0.711379
0, 44, 31 : 0.711379, 0.711516
0, 44, 32 : 0.711516, 0.712089
0, 44, 33 : 0.712089, 0.712596
0, 44, 34 : 0.712596, 0.712968
0, 45, 0 : 0.645967, 0.649168
0, 45, 1 : 0.649168, 0.653905
0, 45, 2 : 0.653905, 0.657363
0, 45, 3 : 0.657363, 0.658437
0, 45, 4 : 0.658437, 0.662967
0, 45, 5 : 0.662967, 0.667225
0, 46, 0 : 0.629628, 0.639573
0, 46, 1 : 0.639573, 0.645967
0, 47, 0 : 0.615468, 0.622504
0, 47, 1 : 0.622504, 0.629628
0, 48, 0 : 0.520462, 0.531954
0, 48, 1 : 0.531954, 0.543321
0, 48, 2 : 0.543321, 0.545615
0, 48, 3 : 0.545615, 0.555179
0, 48, 4 : 0.555179, 0.566788
0, 48, 5 : 0.566788, 0.578362
0, 48, 6 : 0.578362, 0.579029
0, 48, 7 : 0.579029, 0.590898
0, 48, 8 : 0.590898, 0.603386
0, 48, 9 : 0.603386, 0.611242
0, 48, 10 : 0.611242, 0.615468
0, 49, 0 : 0.497215, 0.508885
0, 49, 1 : 0.508885, 0.514005
0, 49, 2 : 0.514005, 0.520462
0, 50, 0 : 0.475973, 0.482647
0, 50, 1 : 0.482647, 0.48619
0, 50, 2 : 0.48619, 0.492191
0, 50, 3 : 0.492191, 0.497215
0, 51, 0 : 0.475973, 0.471204
0, 51, 1 : 0.471204, 0.468959
0, 51, 2 : 0.468959, 0.465264
0, 51, 3 : 0.465264, 0.462529
0, 51, 4 : 0.462529, 0.459316
0, 51, 5 : 0.459316, 0.456782
0, 51, 6 : 0.456782, 0.454024
0, 51, 7 : 0.454024, 0.453413
0, 51, 8 : 0.453413, 0.451802
0, 51, 9 : 0.451802, 0.449464
0, 51, 10 : 0.449464, 0.447694
0, 51, 11 : 0.447694, 0.447535
0, 51, 12 : 0.447535, 0.445723
0, 51, 13 : 0.445723, 0.444292
0, 51, 14 : 0.444292, 0.444156
0, 51, 15 : 0.444156, 0.442822
0, 51, 16 : 0.442822, 0.442183
0, 51, 17 : 0.442183, 0.441847
0, 51, 18 : 0.441847, 0.440787
0, 51, 19 : 0.440787, 0.440733
0, 52, 0 : 0.440733, 0.44048
0, 52, 1 : 0.44048, 0.440157
0, 53, 0 : 0.440157, 0.439831
0, 53, 1 : 0.439831, 0.439762
0, 53, 2 : 0.439762, 0.439581
0, 53, 3 : 0.439581, 0.439423
0, 53, 4 : 0.439423, 0.439333
0, 53, 5 : 0.439333, 0.439183
0, 53, 6 : 0.439183, 0.43917
0, 53, 7 : 0.43917, 0.439004
0, 53, 8 : 0.439004, 0.438865
0, 54, 0 : 0.438865, 0.438871
0, 54, 1 : 0.438871, 0.438882
0, 54, 2 : 0.438882, 0.438914
0, 55, 0 : 0.438914, 0.438923
0, 56, 0 : 0.438935, 0.438923
0, 57, 0 : 0.439044, 0.439032
0, 57, 1 : 0.439032, 0.439027
0, 57, 2 : 0.439027, 0.438997
0, 57, 3 : 0.438997, 0.43897
0, 57, 4 : 0.43897, 0.438935
0, 58, 0 : 0.438941, 0.438943
0, 58, 1 : 0.438943, 0.43902
0, 58, 2 : 0.43902, 0.439044
0, 59, 0 : 0.407333, 0.410382
0, 59, 1 : 0.410382, 0.412015
0, 59, 2 : 0.412015, 0.412963
0, 59, 3 : 0.412963, 0.414353
0, 59, 4 : 0.414353, 0.415226
0, 59, 5 : 0.415226, 0.415663
0, 59, 6 : 0.415663, 0.41703
0, 59, 7 : 0.41703, 0.417754
0, 59, 8 : 0.417754, 0.418325
0, 59, 9 : 0.418325, 0.419656
0, 59, 10 : 0.419656, 0.419852
0, 59, 11 : 0.419852, 0.420926
0, 59, 12 : 0.420926, 0.422229
0, 59, 13 : 0.422229, 0.423274
0, 59, 14 : 0.423274, 0.423493
0, 59, 15 : 0.423493, 0.426006
0, 59, 16 : 0.426006, 0.426055
0, 59, 17 : 0.426055, 0.427253
0, 59, 18 : 0.427253, 0.428376
0, 59, 19 : 0.428376, 0.42838
0, 59, 20 : 0.42838, 0.429404
0, 59, 21 : 0.429404, 0.430362
0, 59, 22 : 0.430362, 0.430607
0, 59, 23 : 0.430607, 0.431263
0, 59, 24 : 0.431263, 0.432116
0, 59, 25 : 0.432116, 0.432684
0, 59, 26 : 0.432684, 0.432872
0, 59, 27 : 0.432872, 0.433596
0, 59, 28 : 0.433596, 0.433617
0, 59, 29 : 0.433617, 0.434264
0, 59, 30 : 0.434264, 0.434498
0, 59, 31 : 0.434498, 0.434894
0, 59, 32 : 0.434894, 0.435287
0, 59, 33 : 0.435287, 0.435454
0, 59, 34 : 0.435454, 0.435992
0, 59, 35 : 0.435992, 0.436021
0, 59, 36 : 0.436021, 0.436883
0, 59, 37 : 0.436883, 0.437189
0, 59, 38 : 0.437189, 0.43767
0, 59, 39 : 0.43767, 0.438089
0, 59, 40 : 0.438089, 0.438243
0, 59, 41 : 0.438243, 0.438634
0, 59, 42 : 0.438634, 0.438676
0, 59, 43 : 0.438676, 0.438941
0, 60, 0 : 0.396826, 0.399938
0, 60, 1 : 0.399938, 0.402303
0, 60, 2 : 0.402303, 0.40248
0, 60, 3 : 0.40248, 0.405059
0, 60, 4 : 0.405059, 0.407333
0, 61, 0 : 0.377629, 0.384654
0, 61, 1 : 0.384654, 0.387858
0, 61, 2 : 0.387858, 0.393135
0, 61, 3 : 0.393135, 0.396826
0, 62, 0 : 0.377629, 0.366445
0, 62, 1 : 0.366445, 0.360328
0, 62, 2 : 0.360328, 0.349937
0, 62, 3 : 0.349937, 0.34112
0, 62, 4 : 0.34112, 0.338648
0, 63, 0 : 0.316301, 0.319921
0, 63, 1 : 0.319921, 0.320662
0, 63, 2 : 0.320662, 0.323312
0, 63, 3 : 0.323312, 0.325926
0, 63, 4 : 0.325926, 0.326496
